11/18/06	C172	N747VH	PWG	ACT/CNW		Safety pilot for Markus Decker			0.4				0.4							0.4	0.4									
11/18/06	C172	N747VH	CNW	INJ		Safety pilot for Markus Decker			0.5				0.5							0.5	0.5									
11/18/06	C172	N747VH	INJ	DAL		Safety pilot for Markus Decker			0.6				0.6							0.6	0.6									
11/18/06	C172	N747VH	DAL	FTW		Safety pilot for Markus Decker			1.1				1.1							1.1	1.1									
11/18/06	C172	N747VH	FTW	AFW		Safety pilot for Markus Decker			0.6				0.6							0.6	0.6									
11/18/06	C172	N747VH	AFW	52F		Safety pilot for Markus Decker			0.2				0.2							0.2	0.2									
11/19/06	C172	N5915A	52F	FTW			4	4	0.9											0.9	0.9									
11/19/06	C172	N5915A	FTW	F69			1	1	0.9											0.9	0.9									
11/19/06	C172	N5915A	F69	T31			1	1	0.5											0.5	0.5									
11/19/06	C172	N5915A	T31	TKI			1	1	0.5											0.5	0.5									
11/19/06	C172	N5915A	TKI	F46			1	1	0.4											0.4	0.4									
11/19/06	C172	N5915A	F46	HQZ			1	1	0.4											0.4	0.4									
11/19/06	C172	N5915A	HQZ	RBD			1	1	0.5											0.5	0.5									
11/19/06	C172	N5915A	RBD	52F			1	1	0.9											0.9	0.9									
11/21/06	C172	N5915A	52F	RPH			1	1	1.1								1.1			1.1	1.1									
11/21/06	C172	N5915A	RPH	52F			1	1	0.9								0.9			0.9	0.9									
12/11/06	C182	N71355	GPM	RPH			1	1	1.0								1.0		1.0	1.0	1.0									
12/11/06	C182	N71355	RPH/XBP	GPM			2	2	1.0								1.0		1.0	1.0	1.0									
12/12/06	C182	N71355	GPM/11R	GPM			5	5	3.2								3.2		3.2	3.2	3.2									
12/20/06	C182	N71355	GPM	SEP			1	1	1.0				1.0				1.0			1.0	1.0									
12/20/06	C182	N71355	SEP	ACT			1	1	0.6				0.6				0.6			0.6	0.6									
12/20/06	C182	N71355	ACT	PWG			1	1	0.4				0.4				0.4			0.4	0.4									
12/20/06	C182	N71355	PWG	TPL			1	1	0.4				0.4							0.4	0.4									
12/20/06	C182	N71355	TPL	CNW			1	1	0.5				0.5							0.5	0.5									
12/20/06	C182	N71355	CNW	FTW			1	1	1.4				1.4				1.4			1.4	1.4									
12/20/06	C182	N71355	FTW/AFW	GPM			2	2	0.7				0.7							0.7	0.7									
01/01/07	C182	N71355	GPM	SEP			1	1	0.8								0.8			0.8	0.8									
01/01/07	C182	N71355	SEP	GPM			1	1	0.8								0.8			0.8	0.8									
01/07/07	C182	N71355	GPM	11R			1	1	1.6								1.6			1.6	2.1									
01/07/07	C182	N71355	11R	GPM			1	1	1.9								1.9			1.9	1.4									
01/27/07	C182	N71355	GPM	FWS			1	1	0.4											0.4	0.4									
01/27/07	C182	N71355	FWS	AFW			1	1	1.1											1.1	1.1									
01/27/07	C182	N71355	AFW	XBP			1	1	0.5								0.5			0.5	0.5									
01/27/07	C182	N71355	XBP	GPM			1	1	0.7								0.7			0.7	0.7									
03/09/07	C182	N71355	GPM	GPM			3	3	0.4											0.4	0.4									
03/10/07	C182	N71355	GPM	11R			1	1	1.6								1.6			1.6	1.6									
03/10/07	C182	N71355	11R	GPM			1	1	2.0								2.0			2.0	2.0									
03/16/07	C182	N71355	GPM	XBP			2	2	1.0								1.0			1.0	1.0									
03/16/07	C182	N71355	XBP	GPM			2	2	1.1								1.1			1.1	1.1									
03/17/07	C182	N71355	GPM	SNL			1	1	1.8								1.8			1.8	1.8									
03/17/07	C182	N71355	SNL	GPM			1	1	1.7								1.7			1.7	1.7									
03/25/07	C182	N71355	GPM	LHB		Markus Decker Safety Pilot	1	1	1.5						1.5		1.5			1.5	1.5									
03/25/07	C182	N71355	LHB	11R		Markus Decker Safety Pilot	1	1	0.4						0.4		0.4			0.4	0.4									
03/25/07	C182	N71355	11R	GPM		Markus Decker Safety Pilot	1	1	2.1						2.1		2.1			2.1	2.1									
04/01/07	C182	N71355	GPM	9F0			1	1	1.1								1.1			1.1	1.1									
04/01/07	C182	N71355	9F0	GPM			1	1	1.1								1.1			1.1	1.1									
04/16/07	C182	N71355	GPM	XBP			2	2	0.9								0.9			0.9	0.9									
04/16/07	C182	N71355	XBP	GPM			1	1	1.0								1.0			1.0	1.0									
04/26/07	C172	N985CP	FTW	MWL		Markus Decker Safety Pilot	1	1	1.0						1.0		1.0			1.0	1.0									
04/26/07	C172	N985CP	MWL	XBP		Markus Decker Safety Pilot	1	1	1.4						1.4		1.4			1.4	1.4									
04/26/07	C172	N985CP	XBP	0F2		Markus Decker Safety Pilot	1	1	0.9						0.9		0.9			0.9	0.9									
04/26/07	C172	N985CP	0F2	LUD		Markus Decker Safety Pilot	1	1	0.8						0.8		0.8			0.8	0.8									
04/26/07	C172	N985CP	LUD	FTW		Markus Decker Safety Pilot	1	1	0.9						0.9		0.9			0.9	0.9									
05/04/07	C182	N9453X	FTW	CPT			4	4	0.9								0.9			0.9	0.9									
05/12/07	C172	N985CP	CPT	SEP			1	1	3.2								3.2			3.2	3.2									
05/12/07	C172	N985CP	SEP	FTW			1	1	3.3								3.3			3.3	3.3									
05/16/07	C172	N985CP	FTW	MWL		Markus Decker Safety Pilot	1	1	2.0						2.0		2.0			2.0	2.0									
05/16/07	C172	N985CP	MWL	FTW		Markus Decker Safety Pilot	1	1	2.0						2.0		2.0			2.0	2.0									
05/19/07	C172	N985CP	FTW	FTW			1	1	1.9											1.9	1.9									
06/01/07	C182	N71355	GPM	WEA		Markus Decker Safety Pilot	1	1	0.8						0.8		0.8			0.8	0.8									
06/01/07	C182	N71355	WEA	XBP		Markus Decker Safety Pilot	1	1	0.7						0.7		0.7			0.7	0.7									
06/01/07	C182	N71355	XBP	GPM		Markus Decker Safety Pilot	1	1	1.5						1.5		1.5			1.5	1.5									
06/10/07	C182	N71355	GPM	MCK			1	1	4.5								4.5			4.5	4.5									
06/10/07	C182	N71355	MCK	CDR			1	1	2.5								2.5			2.5	2.5									
06/11/07	C182	N71355	CDR	CUT			1	1	1.0								1.0			1.0	1.0									
06/11/07	C182	N71355	CUT	GCC			1	1	2.2								2.2			2.2	2.2									
06/17/07	C182	N71355	GCC	LAA			1	1	4.0								4.0			4.0	4.0									
06/17/07	C182	N71355	LAA	AMA			1	1	2.1								2.1			2.1	2.1									
06/18/07	C182	N71355	AMA	GPM			1	1	3.2								3.2			3.2	3.2									
06/22/07	C182	N71355	GPM	LFK			1	1	1.6								1.6			1.6	1.6									
06/22/07	C182	N71355	LFK	GLS			1	1	1.7								1.7			1.7	1.7									
06/22/07	C182	N71355	GLS	CRP			1	1	2.1								2.1			2.1	2.1									
06/23/07	C182	N71355	CRP	T89			1	1	1.2								1.2			1.2	1.2									
06/23/07	C182	N71355	T89	SEP			1	1	2.0								2.0			2.0	2.0									
06/23/07	C182	N71355	SEP	GPM			1	1	0.9								0.9			0.9	0.9									
06/30/07	C182	N71355	GPM	PVJ			1	1	1.1								1.1			1.1	1.1									
06/30/07	C182	N71355	PVJ	GPM			1	1	1.2								1.2			1.2	1.2									
07/08/07	C182	N71355	GPM	SLR			1	1	1.0								1.0			1.0	1.0									
07/08/07	C182	N71355	SLR	GPM			1	1	1.2								1.2			1.2	1.2									
07/22/07	C182	N71355	GPM	SEP			1	1	0.8								0.8			0.8	0.8									
07/22/07	C182	N71355	SEP	GPM			1	1	1.0								1.0			1.0	1.0									
08/05/07	C182	N71355	GPM	SNL			1	1	1.7								1.7			1.7	1.7									
08/05/07	C182	N71355	SNL	GPM		Markus Decker Safety Pilot	1	1	1.9						1.9		1.9			1.9	1.9									
08/15/07	C182	N9453X	FTW	GPM		Bill Mellett safety pilot	1	1	0.4						0.4					0.4	0.4									
08/15/07	C182	N9453X	GPM	FTW		""""	1	1	0.4						0.4					0.4	0.4									
08/15/07	C182	N9453X	FTW	CWC		""""	1	1	1.0						1.0		1.0			1.0	1.0									
08/15/07	C182	N9453X	CWC	FTW		""""	1	1	1.3						1.3		1.3			1.3	1.3									
09/02/07	C172	N985CP	FTW	GPM			1	1	0.7											0.7	0.7									
09/02/07	C172	N985CP	GPM	FTW			2	2	0.7											0.7	0.7									
09/08/07	C182	N71355	GPM	LNC			1	1	0.8											0.8	0.8									
09/08/07	C182	N71355	LNC	GPM			1	1	0.4											0.4	0.4									
09/13/07	C182	N9543X	FTW	GPM			1	1	0.7											0.7	0.7									
09/13/07	C172	N985CP	GPM	FTW			3	3	0.8											0.8	0.8									
09/14/07	C182	N71355	GPM	GKY			3	3	0.3											0.3	0.3									
09/14/07	C182	N71355	GKY	GPM			7	7	0.7											0.7	0.7									
09/15/07	C172	N985CP	FTW	T67			1	1	0.6											0.6	0.6									
09/15/07	C172	N985CP	RBD	T67			1	1	0.8											0.8	0.8									
09/21/07	C182	N9453X	GPM	FTW			2	2	0.8											0.8	0.8									
10/03/07	C182	N71355	GPM	GPM			10	10	1.0											1.0	1.0									
10/04/07	C182	N71355	GPM	T82			1	1	2.0								2.0			2.0	2.0									
10/07/07	C182	N71355	T82	CPT			1	1	1.8								1.8			1.8	1.8									
10/07/07	C182	N71355	CPT	GPM			1	1	0.4								0.4			0.4	0.4									
10/12/07	C182	N9453X	FTW	SJT		Mark Burgess Safety Pilot	1	1	2.0						1.8		2.0			2.0	2.0									
10/13/07	C182	N97596	E38	E38			1	1	3.3											3.3	3.3									
10/13/07	C182	N97596	E38	E38			1	1	4.0											4.0	4.0									
10/13/07	C182	N225TX	E38	E38			1	1	3.0											3.0	3.0									
10/14/07	C182	N9453X	CPT	FTW			3	3	1.0								1.0			1.0	1.0									
10/26/07	C182	N71355	GPM	ADM			1	1	1.2								1.2			1.2	1.2									
10/26/07	C182	N71355	ADM	GPM			1	1	1.1								1.1			1.1	1.1									
11/03/07	C182	N71355	GPM	FWS			1	1	0.4											0.4	0.4									
11/03/07	C182	N71355	FWS	0TX1			1	1	0.5											0.5	0.5									
11/03/07	C182	N71355	0TX1	GPM			1	1	0.7											0.7	0.7									
11/12/07	C172	N985CP	FTW	FWS			2	2	0.5								0.6			0.5	0.5									
11/12/07	C172	N985CP	SEP	ETN			1	1	0.7				0.7				0.7			0.7	0.7									
11/12/07	C172	N985CP	ETN	3F2			2	2	0.6				0.6				0.6			0.6	0.6									
11/12/07	C172	N985CP	3F2	BKD			1	1	0.6				0.6				0.6			0.6	0.6									
11/23/07	C182	N71355	GPM	SEP			1	1	0.8								0.8			0.8	0.8									
11/23/07	C182	N71355	SEP	GPM			1	1	0.8								0.8			0.8	0.8									
12/07/07	C182	N71355	GPM	DHN			1	1	5.5								5.5			5.5	5.5									
12/08/07	C182	N71355	DHN	MLB			1	1	4.1								4.1			4.1	4.1									
12/09/07	C182	N71355	MLB	VRB			1	1	0.5											0.5	0.5									
12/09/07	C182	N71355	VRB	MLB			1	1	0.9											0.9	0.9									
12/10/07	C182	N71355	MLB	FPR			1	1	0.6											0.6	0.6									
12/10/07	C182	N71355	FPR	MLB			1	1	0.9											0.9	0.9									
12/14/07	C182	N71355	MLB	PFN			1	1	4.1								4.1			4.1	4.1									
12/14/07	C182	N71355	PFN	MEI			1	1	2.2								2.2			2.2	2.2									
12/21/07	C182	N71355	MEI	GPM			4	4	4.2				3.0				4.2			4.2	4.2									
01/12/08	C172	N6918A	T67	SLR			0	0	1.0								1.0			1.0	1.0									
01/19/08	C172	N985CP	FTW	FTW			1	1	1.2											1.2	1.2									
01/19/08	C172	N985CP	FTW	FTW			1	1	1.3											1.3	1.3									
01/20/08	C172	N985CP	FTW	FTW			1	1	1.1											1.1	1.1									
01/26/08	C172	N6918A	T67	LUD			1	1	0.4								0.4			0.4	0.4									
01/26/08	C172	N6918A	LUD	MWL			1	1	0.5								0.5			0.5	0.5									
01/26/08	C172	N6918A	MWL	CPT			1	1	0.6								0.6			0.6	0.6									
01/26/08	C172	N6918A	CPT	F41			1	1	0.7								0.7			0.7	0.7									
01/26/08	C172	N6918A	F41	T67			1	1	0.9								0.9			0.9	0.9									
02/12/08	C172	N230TX	FTW	LUD			2	2	1.1								1.1			1.1	1.1									
02/12/08	C172	N230TX	LUD	FTW			1	1	0.4								0.4			0.4	0.4									
02/28/08	C172	N230TX	FTW	BWD			1	1	2.0								2.0			2.0	2.0									
02/28/08	C172	N230TX	BWD	FTW			1	1	3.9				1.0				3.9			3.9	3.9									
03/05/08	C182	N637CP	FTW	FTW			1	1	4.3											4.3	4.3									
03/15/08	C172	N985CP	FTW	PVW			1	1	3.1								3.1			3.1	3.1									
03/15/08	C172	N985CP	PVW	FTW			1	1	3.1								3.1			3.1	3.1									
03/21/08	C182	N71355	GPM	DUA			1	1	1.1								1.1			1.1	1.1									
03/21/08	C182	N71355	DUA	GPM			1	1	1.3								1.3			1.3	1.3									
03/22/08	C182	N4736N	DTO	GLE			1	1	0.7								0.7			0.7	0.7									
03/22/08	C182	N4736N	GLE	DTO			1	1	0.8								0.8			0.8	0.8									
03/22/08	C172	N985CP	DTO	XBP			1	1	1.0								1.0			1.0	1.0									
03/22/08	C172	N985CP	XBP	DTO			1	1	1.1								1.1			1.1	1.1									
03/27/08	C172	N985CP	FTW	SNK			1	1	3.6								3.6			3.6	3.6									
03/27/08	C172	N985CP	SNK	FTW			1	1	1.9								1.9			1.9	1.9									
04/05/08	C172	N985CP	FTW	JWY			1	1	0.6								0.6			0.6	0.6									
04/05/08	C172	N985CP	JWY	CRS		Cadet O-flight	1	1	0.6								0.6			0.6	0.6									
04/05/08	C172	N985CP	CRS	JWY		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
04/05/08	C172	N985CP	JWY	CRS		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
04/05/08	C172	N985CP	CRS	JWY		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
04/05/08	C172	N985CP	JWY	CRS		Cadet O-flight	1	1	0.6								0.6			0.6	0.6									
04/05/08	C172	N985CP	CRS	JWY		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
04/05/08	C172	N985CP	JWY	FTW			1	1	0.6								0.6			0.6	0.6									
04/11/08	C172	N985CP	FTW	TXK			1	1	2.1								2.1			2.1	2.1									
04/11/08	C172	N985CP	TXK	FTW			1	1	2.3								2.3			2.3	2.3									
04/19/08	C182	N71355	GPM	07F			1	1	1.2								1.2			1.2	1.2									
04/19/08	C182	N71355	07F	GPM			1	1	1.2								1.2			1.2	1.2									
05/10/08	C182	N637CP	FTW	0TX1			0	0																						
05/10/08	C182	N637CP	0TX1	FTW			0	0																						
05/12/08	C182	N637CP	FTW	RPH			1	1	1.7						1.5		1.7			1.7	1.7									
05/12/08	C182	N637CP	RPH	FTW	2		1	1	1.6						1.2		1.6			1.6	1.6									
05/30/08	C172	N985CP	GPM	FTW			1	1	0.8											0.8	0.8									
06/14/08	C172	N985CP	FTW	SEP		Safety pilot for Jaret Burgess			1.6											1.6	1.6									
06/14/08	C172	N985CP	SEP	FWS		Jaret Burgess Safety Pilot	3	3	2.0						1.8		2.0			2.0	2.0									
07/03/08	C182	N71355	GPM	GPM		Night currency	6	6	1.5				1.3							1.5	1.5									
07/04/08	C182	N71355	GPM	SEP			1	1	0.8								0.8			0.8	0.8									
07/04/08	C182	N71355	SEP	GPM			1	1	1.1				1.1				1.1			1.1	1.1									
07/26/08	C172	N230TX	DTO	0F2		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
07/26/08	C172	N230TX	0F2	DTO		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
07/26/08	C182	N247TX	DTO	GLE		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
07/26/08	C182	N247TX	GLE	DTO		Cadet O-flight	1	1	0.7								0.7			0.7	0.7									
08/06/08	C182	N71355	GPM	CLK			1	1	1.7				1.7				1.7			1.7	1.7									
08/06/08	C182	N71355	CLK	IML			1	1	2.9				2.6				2.9			2.9	2.9									
08/06/08	C182	N71355	IML	GCC			1	1	2.7								2.7			2.7	2.7									
08/06/08	C182	N71355	GCC	6S3			1	1	1.7								1.7			1.7	1.7									
08/07/08	C182	N71355	6S3	8S1			1	1	2.5								2.5			2.5	2.5									
08/07/08	C182	N71355	8S1	S27			1	1	0.4											0.4	0.4									
08/08/08	C182	N71355	S27	S27			1	1	1.3								1.3			1.3	1.3									
08/11/08	C182	N71355	S27	8S1			1	1	0.4											0.4	0.4									
08/11/08	C182	N71355	8S1	GEY			1	1	2.8								2.8			2.8	2.8									
08/11/08	C182	N71355	GEY	TOR			1	1	1.9								1.9			1.9	1.9									
08/11/08	C182	N71355	TOR	HQG			1	1	2.8								2.8			2.8	2.8									
08/11/08	C182	N71355	HQG	GPM			1	1	3.1				2.1				3.1			3.1	3.1									
09/13/08	C182	N637CP	RBD	DTO			1	1	1.0								1.0			1.0	1.0									
09/16/08	C182	N778CP	SSF	11R			1	1	1.2								1.2			1.2	1.2									
09/17/08	C182	N778CP	IWS	FTW			1	1	2.0				2.0				2.0			2.0	2.0									
10/17/08	C182	N637CP	FTW	FTW			12	12	1.5											1.5	1.5									
10/18/08	C182	N637CP	CPT	MWL			1	1	0.7								0.7			0.7	0.7									
10/18/08	C182	N637CP	MWL	CPT			1	1	0.7								0.7			0.7	0.7									
10/18/08	C182	N637CP	CPT	FTW			1	1	0.6								0.6			0.6	0.6									
10/24/08	C182	N637CP	FTW	SJT			1	1	2.1								2.1			2.1	2.1									
10/24/08	C182	N637CP	SJT	E38			1	1	1.7								1.7			1.7	1.7									
10/25/08	C182	N165CP	E38	T77			1	1	1.6								1.6			1.6	1.6									
10/26/08	C182	N165CP	E38	E38			1	1	1.5											1.5	1.5									
10/26/08	C182	N637CP	E38	FTW			1	1	3.2								3.2			3.2	3.2									
11/01/08	C182	N71355	GPM	52F			1	1	0.6								0.6			0.6	0.6									
11/01/08	C182	N71355	52F	XBP			1	1	0.6								0.6			0.6	0.6									
11/01/08	C182	N71355	XBP	GPM			1	1	0.9								0.9			0.9	0.9									
11/15/08	C182	N637CP	DTO	XBP			1	1	0.7								0.7			0.7	0.7									
11/16/08	C172	N230TX	DTO	DTO			1	1	1.9											1.9	1.9									
11/26/08	C182	N71355	GPM	PWA			1	1	1.8								1.8			1.8	1.8									
11/26/08	C182	N71355	PWA	GPM			1	1	1.6								1.6			1.6	1.6									
12/04/08	C182	N165CP	GPM	GPM			1	1	1.7								1.7			1.7	1.7									
01/31/09	C182	N637CP	FTW	CPT			1	1	0.6											0.6	0.6									
01/31/09	C182	N637CP	CPT	GPM			1	1	0.6											0.6	0.6									
01/31/09	C172	N985CP	CPT	JWY			1	1	0.7											0.7	0.7									
01/31/09	C172	N985CP	JWY	CPT			1	1	0.7											0.7	0.7									
01/31/09	C172	N985CP	CPT	GDJ			1	1	0.4											0.4	0.4									
01/31/09	C172	N985CP	GDJ	CPT			1	1	0.8											0.8	0.8									
02/13/09	C182	N637CP	GPM	FTW			4	4	0.9				0.9							0.9	0.9									
02/14/09	C182	N637CP	FTW	FTW		Jaret Burgess Safety Pilot	1	1	2.1						2.0					2.1	2.1									
02/15/09	C182	N637CP	FTW	FTW		Jaret Burgess Safety Pilot	1	1	2.3						2.2					2.3	2.3									
02/21/09	C182	N637CP	FTW	FTW		Jaret Burgess Safety Pilot	1	1	2.1						2.0					2.1	2.1									
02/22/09	C182	N637CP	SEP	FTW		Jaret Burgess Safety Pilot	1	1	2.1						2.0					2.1	2.1									
02/26/09	C182	N637CP	FTW	FTW			12	12	1.4				1.4							1.4	1.4									
02/27/09	C182	N637CP	FTW	DRT		Bruce Wilson(CFII)	1	1	3.3					1.0	2.0		3.3		3.3	3.3	3.3									
03/17/09	C182	N637CP	FTW	LUD		Bill Mellet Safety Pilot	1	1	1.4						1.3					1.4	1.4									
03/17/09	C182	N637CP	LUD	FTW		Bill Mellet Safety Pilot	1	1	1.4						1.3					1.4	1.4									
03/21/09	C182	N637CP	FTW	FWS			1	1	0.6											0.6	0.6									
03/31/09	C182	N637CP	FTW	XBP			1	1	2.0						1.8					2.0	2.0									
03/31/09	C182	N637CP	XBP	FTW			1	1	1.3						1.1					1.3	1.3									
04/07/09	C182	N71355	GPM	11R			1	1	1.5								1.5			1.5	1.5						
04/07/09	C182	N71355	11R	IAH			1	1	0.6											0.6	0.6						
04/10/09	C182	N71355	IAH	GPM			1	1	2.0								2.0			2.0	2.0						
04/10/09	C182	N637CP	FTW	FTW			1	1	2.6						2.4				2.6	2.6	2.6						
04/20/09	C182	N637CP	FTW	FTW		Tom Dowdy Safety Pilot/3 night landings	4	4	1.4				0.8		0.7					1.4	1.4						
04/23/09	C182	N637CP	GPM	FTW			1	1	0.9								0.9			0.9	0.9						
05/06/09	C182	N637CP	FTW	FTW			1	1	3.2						3.0				3.2	3.2	3.2						
05/07/09	C182	N637CP	FTW	FTW	5.0		1	1	1.9					1.0	0.5				1.9	1.9	1.9						
05/08/09	C182	N637CP	FTW	FTW			1	1	0.9						0.7				0.9	0.9	0.9						
05/11/09	C182	N637CP	FTW	FTW	1.0		2	2	2.0						1.6				2.0	2.0	2.0						
05/12/09	C182	N637CP	FTW	FTW			1	1	2.3						2.0				2.3	2.3	2.3						
05/15/09	C182	N637CP	FTW	SEP		Jaret Burgess safety pilot	1	1	2.0						1.7						2.0						
